,cascade_root_id,cascade_id,time_bucket,depth,size,max_breadth,virality,strongly_cc,size_of_scc,density,layer_ratio,structural_heterogeneity,characteristic_distance,veracity
51781,669065.0,51781.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
81515,1111869.0,81515.0,4034725.0,4.0,363.0,225.0,0.0083177328280291,363.0,363.0,0.0027548209366391,3.647058823529412,4.102547561306396,0.9242362741628932,0.0
74423,758783.0,74423.0,4034725.0,2.0,9.0,7.0,0.1666666666666666,9.0,9.0,0.1111111111111111,1.2857142857142858,1.3258252147247769,1.3274405424667337,0.0
55252,676393.0,55252.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
914,3997911.0,83503.0,4034735.0,3.0,12.0,6.0,0.2121212121212121,12.0,12.0,0.0833333333333333,2.2,1.390641685525305,1.2611024931931956,1.0
3216,4015497.0,85805.0,4034735.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,1.0
52288,670135.0,52288.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
3996,4017678.0,86585.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
65527,705309.0,65527.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
63938,698905.0,63938.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
4024,4017738.0,86613.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
66804,711150.0,66804.0,4034725.0,1.0,5.0,5.0,0.2,5.0,5.0,0.2,1.0,1.25,4.445556177931239,0.0
59725,685835.0,59725.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
77576,801445.0,77576.0,4034725.0,2.0,28.0,25.0,0.0436507936507936,28.0,28.0,0.0357142857142857,1.12,2.424158247696825,0.8947229083913231,0.0
66543,709816.0,66543.0,4034725.0,1.0,5.0,5.0,0.2,5.0,5.0,0.2,1.0,1.25,4.445556177931239,0.0
57913,682010.0,57913.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
62843,695499.0,62843.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
70176,729444.0,70176.0,4034725.0,2.0,3.0,2.0,0.6666666666666666,3.0,3.0,0.3333333333333333,1.5,1.0606601717798214,1.8197849361681229,0.0
19,3863733.0,82608.0,4034735.0,8.0,1107.0,421.0,0.00365584126004,1107.0,1107.0,0.000903342366757,2.128686327077748,5.825243035457477,0.0,1.0
71972,740389.0,71972.0,4034725.0,2.0,5.0,3.0,0.4,5.0,5.0,0.2,1.6666666666666667,1.118033988749895,2.182194962916104,0.0
56647,679337.0,56647.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
78162,814723.0,78162.0,4034725.0,3.0,19.0,9.0,0.1491228070175438,19.0,19.0,0.0526315789473684,2.2857142857142856,1.3373781241345248,1.6885217428772876,0.0
73977,754653.0,73977.0,4034725.0,2.0,8.0,6.0,0.1964285714285714,8.0,8.0,0.125,1.3333333333333333,1.27775312999988,1.445197136860246,0.0
68186,718908.0,68186.0,4034725.0,1.0,6.0,6.0,0.1666666666666666,6.0,6.0,0.1666666666666666,1.0,1.3416407864998738,5.540522967544619,0.0
58019,682234.0,58019.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
60830,689237.0,60830.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
76700,787150.0,76700.0,4034725.0,3.0,8.0,6.0,0.25,8.0,8.0,0.125,1.1666666666666667,1.2453996981544784,1.4464097504399285,0.0
60541,688338.0,60541.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
74052,755257.0,74052.0,4034725.0,2.0,8.0,6.0,0.1964285714285714,8.0,8.0,0.125,1.3333333333333333,1.2453996981544784,1.445197136860246,0.0
74461,759142.0,74461.0,4034725.0,2.0,10.0,9.0,0.1222222222222222,10.0,10.0,0.1,1.1111111111111112,1.531560972454469,0.8678376508415626,0.0
73994,754791.0,73994.0,4034725.0,2.0,8.0,6.0,0.1964285714285714,8.0,8.0,0.125,1.3333333333333333,1.27775312999988,1.445197136860246,0.0
58077,682356.0,58077.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
50940,667290.0,50940.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
68884,723698.0,68884.0,4034725.0,1.0,8.0,8.0,0.125,8.0,8.0,0.125,1.0,1.511857892036909,7.56474452887877,0.0
4692,4019148.0,87281.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
65253,704183.0,65253.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
81095,1006380.0,81095.0,4034725.0,4.0,193.0,105.0,0.0105246113989637,193.0,193.0,0.005181347150259,1.7809523809523808,3.95585517272428,0.7126041855724123,0.0
5907,4021712.0,88496.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
69506,727359.0,69506.0,4034725.0,2.0,3.0,2.0,0.6666666666666666,3.0,3.0,0.3333333333333333,1.5,1.0606601717798214,1.8197849361681229,0.0
72476,743511.0,72476.0,4034725.0,2.0,5.0,3.0,0.4,5.0,5.0,0.2,1.6666666666666667,1.0458250331675945,2.182194962916104,0.0
54353,674495.0,54353.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
58631,683526.0,58631.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
2232,4010834.0,84821.0,4034735.0,1.0,9.0,9.0,0.1111111111111111,9.0,9.0,0.1111111111111111,1.0,1.590990257669732,8.601151338313896,1.0
59010,684327.0,59010.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
68842,723399.0,68842.0,4034725.0,1.0,7.0,7.0,0.1428571428571428,7.0,7.0,0.1428571428571428,1.0,1.4288690166235205,6.566261104483427,0.0
6124,4022171.0,88713.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
3418,4016126.0,86007.0,4034735.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,1.0
65551,705408.0,65551.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
77154,793748.0,77154.0,4034725.0,2.0,23.0,15.0,0.075098814229249,23.0,23.0,0.0434782608695652,1.5333333333333334,1.83683612283425,1.8943623723595475,0.0
64904,702748.0,64904.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
51782,669067.0,51782.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
53750,673222.0,53750.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
54282,674345.0,54282.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
64087,699389.0,64087.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
67565,715113.0,67565.0,4034725.0,1.0,6.0,6.0,0.1666666666666666,6.0,6.0,0.1666666666666666,1.0,1.3416407864998738,5.540522967544619,0.0
2329,4011249.0,84918.0,4034735.0,2.0,3.0,2.0,0.6666666666666666,3.0,3.0,0.3333333333333333,1.5,1.0606601717798214,1.8197849361681229,1.0
5913,4021726.0,88502.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
77075,792535.0,77075.0,4034725.0,2.0,24.0,22.0,0.0489130434782608,24.0,24.0,0.0416666666666666,1.0909090909090908,2.3088553125829137,0.8062610463749398,0.0
70253,729684.0,70253.0,4034725.0,2.0,3.0,2.0,0.6666666666666666,3.0,3.0,0.3333333333333333,1.5,1.0606601717798214,1.8197849361681229,0.0
5310,4020451.0,87899.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
54319,674423.0,54319.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
2385,4011423.0,84974.0,4034735.0,2.0,3.0,2.0,0.6666666666666666,3.0,3.0,0.3333333333333333,1.5,1.0606601717798214,1.8197849361681229,1.0
79650,866544.0,79650.0,4034725.0,4.0,39.0,27.0,0.0593792172739541,39.0,39.0,0.0256410256410256,1.2222222222222223,2.271252354455077,1.3217128824483109,0.0
54444,674687.0,54444.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
82376,2020711.0,82376.0,4034725.0,7.0,3111.0,2435.0,0.0005379728191946,3111.0,3111.0,0.0003214400514304,1.211088295687885,21.83643284802884,0.0,0.0
69279,726652.0,69279.0,4034725.0,2.0,3.0,2.0,0.6666666666666666,3.0,3.0,0.3333333333333333,1.5,1.0606601717798214,1.8197849361681229,0.0
69424,727104.0,69424.0,4034725.0,2.0,3.0,2.0,0.6666666666666666,3.0,3.0,0.3333333333333333,1.5,1.0606601717798214,1.8197849361681229,0.0
52126,669794.0,52126.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
77157,793817.0,77157.0,4034725.0,2.0,22.0,12.0,0.0887445887445887,22.0,22.0,0.0454545454545454,1.8333333333333333,1.6028602552101745,2.5435141884702404,0.0
74371,758309.0,74371.0,4034725.0,2.0,9.0,7.0,0.1666666666666666,9.0,9.0,0.1111111111111111,1.2857142857142858,1.3258252147247769,1.3274405424667337,0.0
80392,916095.0,80392.0,4034725.0,3.0,105.0,64.0,0.0221611721611721,105.0,105.0,0.0095238095238095,2.641025641025641,3.3938698326288828,0.7986714868371837,0.0
53161,671979.0,53161.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
62545,694572.0,62545.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
69580,727589.0,69580.0,4034725.0,2.0,3.0,2.0,0.6666666666666666,3.0,3.0,0.3333333333333333,1.5,1.0606601717798214,1.8197849361681229,0.0
59613,685599.0,59613.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
63060,696175.0,63060.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
55221,676328.0,55221.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
51506,668485.0,51506.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
51498,668467.0,51498.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
63663,698050.0,63663.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
60352,687750.0,60352.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
57279,680671.0,57279.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
705,3993266.0,83294.0,4034735.0,4.0,8.0,4.0,0.5714285714285714,8.0,8.0,0.125,1.25,1.1065666703449764,2.8702614420119152,1.0
73039,746936.0,73039.0,4034725.0,1.0,14.0,14.0,0.0714285714285714,14.0,14.0,0.0714285714285714,1.0,1.9414506867883017,13.1515590944776,0.0
65901,706847.0,65901.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
70269,729769.0,70269.0,4034725.0,1.0,9.0,9.0,0.1111111111111111,9.0,9.0,0.1111111111111111,1.0,1.590990257669732,8.601151338313896,0.0
70805,733835.0,70805.0,4034725.0,2.0,4.0,3.0,0.4166666666666667,4.0,4.0,0.25,1.3333333333333333,1.0540925533894598,1.4409334564364835,0.0
1063,4000171.0,83652.0,4034735.0,2.0,19.0,16.0,0.0701754385964912,19.0,19.0,0.0526315789473684,1.1875,1.9220937657784665,1.082825273557407,1.0
74545,759991.0,74545.0,4034725.0,2.0,10.0,9.0,0.1222222222222222,10.0,10.0,0.1,1.1111111111111112,1.531560972454469,0.8678376508415626,0.0
77666,803153.0,77666.0,4034725.0,2.0,29.0,26.0,0.041871921182266,29.0,29.0,0.0344827586206896,1.1153846153846154,2.4742294203427853,0.8819245494083696,0.0
51115,667660.0,51115.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
51060,667544.0,51060.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
61128,690164.0,61128.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
69821,728339.0,69821.0,4034725.0,2.0,3.0,2.0,0.6666666666666666,3.0,3.0,0.3333333333333333,1.5,1.0606601717798214,1.8197849361681229,0.0
71159,735290.0,71159.0,4034725.0,2.0,4.0,3.0,0.4166666666666667,4.0,4.0,0.25,1.3333333333333333,1.0540925533894598,1.4409334564364835,0.0
71655,738727.0,71655.0,4034725.0,1.0,12.0,12.0,0.0833333333333333,12.0,12.0,0.0833333333333333,1.0,1.8090680674665816,11.3563017644377,0.0
988,3999098.0,83577.0,4034735.0,3.0,9.0,7.0,0.2083333333333333,9.0,9.0,0.1111111111111111,1.1428571428571428,1.3258252147247769,1.3507134859635574,1.0
78937,836536.0,78937.0,4034725.0,4.0,17.0,7.0,0.2536764705882353,17.0,17.0,0.0588235294117647,3.333333333333333,1.3996372297849184,1.6091216975535978,0.0
51601,668686.0,51601.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
77885,807989.0,77885.0,4034725.0,3.0,19.0,17.0,0.0730994152046783,19.0,19.0,0.0526315789473684,1.0588235294117647,2.0260647254233857,0.9617255685231996,0.0
5312,4020457.0,87901.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
6089,4022096.0,88678.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
79052,840499.0,79052.0,4034725.0,3.0,36.0,16.0,0.069047619047619,36.0,36.0,0.0277777777777777,2.0,1.7566201313073595,1.3974746160142393,0.0
66836,711313.0,66836.0,4034725.0,1.0,5.0,5.0,0.2,5.0,5.0,0.2,1.0,1.25,4.445556177931239,0.0
79660,867058.0,79660.0,4034725.0,3.0,58.0,45.0,0.0305505142165759,58.0,58.0,0.0172413793103448,1.1555555555555554,3.01733985438508,1.3236525542590951,0.0
76127,779240.0,76127.0,4034725.0,3.0,5.0,3.0,0.55,5.0,5.0,0.2,1.3333333333333333,1.0458250331675945,1.8259770896423664,0.0
64084,699377.0,64084.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
78544,824597.0,78544.0,4034725.0,2.0,42.0,39.0,0.0272938443670151,42.0,42.0,0.0238095238095238,1.0769230769230769,3.056867323686497,0.7594720930480812,0.0
5299,4020428.0,87888.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
3343,4015892.0,85932.0,4034735.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,1.0
4974,4019743.0,87563.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
67924,717307.0,67924.0,4034725.0,1.0,6.0,6.0,0.1666666666666666,6.0,6.0,0.1666666666666666,1.0,1.3416407864998738,5.540522967544619,0.0
51360,668177.0,51360.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
53308,672289.0,53308.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
56026,678027.0,56026.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
3522,4016450.0,86111.0,4034735.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,1.0
58666,683599.0,58666.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
51294,668037.0,51294.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
61750,692099.0,61750.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
50988,667390.0,50988.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
61557,691498.0,61557.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
68068,718187.0,68068.0,4034725.0,1.0,6.0,6.0,0.1666666666666666,6.0,6.0,0.1666666666666666,1.0,1.3416407864998738,5.540522967544619,0.0
73305,749057.0,73305.0,4034725.0,2.0,7.0,6.0,0.1904761904761904,7.0,7.0,0.1428571428571428,1.1666666666666667,1.2856040517117926,1.0246281744283177,0.0
53256,672179.0,53256.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
63014,696032.0,63014.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
82413,2146419.0,82413.0,4034725.0,8.0,3738.0,2602.0,0.0005704097371691,3738.0,3738.0,0.0002675227394328,1.292467332820907,21.29230817070842,0.0,0.0
55227,676340.0,55227.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
60979,689699.0,60979.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
54287,674355.0,54287.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
74507,759607.0,74507.0,4034725.0,2.0,10.0,9.0,0.1222222222222222,10.0,10.0,0.1,1.1111111111111112,1.531560972454469,0.8678376508415626,0.0
78321,818591.0,78321.0,4034725.0,2.0,38.0,35.0,0.0305832147937411,38.0,38.0,0.0263157894736842,1.0857142857142856,2.888100571083437,0.7840462365754667,0.0
52412,670398.0,52412.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
74237,756908.0,74237.0,4034725.0,2.0,9.0,8.0,0.1388888888888889,9.0,9.0,0.1111111111111111,1.125,1.4523687548277813,0.9135735523927536,0.0
64043,699233.0,64043.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
1359,4004063.0,83948.0,4034735.0,2.0,10.0,6.0,0.2333333333333333,10.0,10.0,0.1,2.5,1.2422599874998832,3.915299799518349,1.0
71410,736323.0,71410.0,4034725.0,2.0,4.0,3.0,0.4166666666666667,4.0,4.0,0.25,1.3333333333333333,1.0540925533894598,1.4409334564364835,0.0
56188,678368.0,56188.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
55607,677142.0,55607.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
75078,765999.0,75078.0,4034725.0,2.0,10.0,6.0,0.1888888888888888,10.0,10.0,0.1,1.6666666666666667,1.217161238900369,2.1698923718536287,0.0
75769,774561.0,75769.0,4034725.0,2.0,15.0,13.0,0.0857142857142857,15.0,15.0,0.0666666666666666,1.1538461538461535,1.7713709668053206,0.9963582672695837,0.0
77114,793183.0,77114.0,4034725.0,3.0,9.0,4.0,0.3333333333333333,9.0,9.0,0.1111111111111111,1.75,1.0933034802834938,2.002065861162018,0.0
79445,857086.0,79445.0,4034725.0,2.0,65.0,57.0,0.0192307692307692,65.0,65.0,0.0153846153846153,1.1403508771929824,3.5774938034974286,0.9511855421323406,0.0
60677,688760.0,60677.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
60765,689034.0,60765.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
65058,703381.0,65058.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
75995,777667.0,75995.0,4034725.0,2.0,17.0,16.0,0.0661764705882353,17.0,17.0,0.0588235294117647,1.0625,2.012655273513077,0.7024124757079967,0.0
65093,703525.0,65093.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
73300,749022.0,73300.0,4034725.0,2.0,7.0,6.0,0.1904761904761904,7.0,7.0,0.1428571428571428,1.1666666666666667,1.2856040517117926,1.0246281744283177,0.0
65740,706185.0,65740.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
67130,712817.0,67130.0,4034725.0,1.0,5.0,5.0,0.2,5.0,5.0,0.2,1.0,1.25,4.445556177931239,0.0
53656,673023.0,53656.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
71335,736014.0,71335.0,4034725.0,2.0,4.0,3.0,0.4166666666666667,4.0,4.0,0.25,1.3333333333333333,1.0540925533894598,1.4409334564364835,0.0
4482,4018705.0,87071.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
61124,690152.0,61124.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
60831,689240.0,60831.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
72372,742434.0,72372.0,4034725.0,2.0,5.0,4.0,0.3,5.0,5.0,0.2,1.25,1.118033988749895,1.2430425572334347,0.0
80272,905961.0,80272.0,4034725.0,6.0,21.0,10.0,0.2095238095238095,21.0,21.0,0.0476190476190476,1.5,1.345826883369477,1.7385847450905083,0.0
75170,767150.0,75170.0,4034725.0,2.0,12.0,10.0,0.1136363636363636,12.0,12.0,0.0833333333333333,1.2,1.5587661999529314,1.1161940539055022,0.0
71673,738861.0,71673.0,4034725.0,2.0,5.0,4.0,0.3,5.0,5.0,0.2,1.25,1.118033988749895,1.2430425572334347,0.0
4131,4017964.0,86720.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
70655,733014.0,70655.0,4034725.0,1.0,10.0,10.0,0.1,10.0,10.0,0.1,1.0,1.6666666666666663,9.606711778092896,0.0
1809,4008139.0,84398.0,4034735.0,2.0,6.0,3.0,0.3666666666666666,6.0,6.0,0.1666666666666666,2.0,1.2,2.8750221772869446,1.0
69129,725686.0,69129.0,4034725.0,1.0,8.0,8.0,0.125,8.0,8.0,0.125,1.0,1.511857892036909,7.56474452887877,0.0
826,3996209.0,83415.0,4034735.0,1.0,38.0,38.0,0.0263157894736842,38.0,38.0,0.0263157894736842,1.0,3.123580758801788,35.71195172853707,1.0
78790,831967.0,78790.0,4034725.0,4.0,14.0,9.0,0.1813186813186813,14.0,14.0,0.0714285714285714,1.3333333333333333,1.3952582420936197,1.4351199642030896,0.0
57464,681062.0,57464.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
60456,688073.0,60456.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
56215,678426.0,56215.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
1486,4005498.0,84075.0,4034735.0,2.0,10.0,9.0,0.1222222222222222,10.0,10.0,0.1,1.1111111111111112,1.531560972454469,0.8678376508415626,1.0
51194,667826.0,51194.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
59323,684987.0,59323.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
2085,4009884.0,84674.0,4034735.0,2.0,4.0,3.0,0.4166666666666667,4.0,4.0,0.25,1.3333333333333333,1.0540925533894598,1.4409334564364835,1.0
57861,681900.0,57861.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
63930,698881.0,63930.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
61727,692027.0,61727.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
78272,817329.0,78272.0,4034725.0,3.0,23.0,17.0,0.0731225296442687,23.0,23.0,0.0434782608695652,1.2941176470588236,1.8941515032740572,0.9308424449471756,0.0
67730,716122.0,67730.0,4034725.0,1.0,6.0,6.0,0.1666666666666666,6.0,6.0,0.1666666666666666,1.0,1.3416407864998738,5.540522967544619,0.0
53012,671665.0,53012.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
66035,707398.0,66035.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
4679,4019120.0,87268.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
67609,715382.0,67609.0,4034725.0,1.0,6.0,6.0,0.1666666666666666,6.0,6.0,0.1666666666666666,1.0,1.3416407864998738,5.540522967544619,0.0
